step,total_loss,pde_loss,bc_loss,ic_loss,lr,wall_s
200,0.020888354629278183,0.020888354629278183,0.0,0.0,0.0009998914383200475,24.56
400,0.03296208381652832,0.03296208381652832,0.0,0.0,0.0009995658008989348,49.15
600,0.013160902075469494,0.013160902075469494,0.0,0.0,0.0009990232305719948,73.68
800,0.013325843028724194,0.013325843028724194,0.0,0.0,0.0009982639653285043,98.24
1000,0.012453372590243816,0.012453372590243816,0.0,0.0,0.0009972883382072955,122.83
1200,0.011188519187271595,0.011188519187271595,0.0,0.0,0.0009960967771506677,147.41
1400,0.012562950141727924,0.012562950141727924,0.0,0.0,0.0009946898048166792,172.0
1600,0.012415239587426186,0.012415239587426186,0.0,0.0,0.0009930680383498996,196.56
1800,0.013217772357165813,0.013217772357165813,0.0,0.0,0.0009912321891106988,221.12
2000,0.01279514655470848,0.01279514655470848,0.0,0.0,0.0009891830623632314,245.69
2200,0.011000541970133781,0.011000541970133781,0.0,0.0,0.0009869215569222119,270.27
2400,0.013286005705595016,0.013286005705595016,0.0,0.0,0.0009844486647586602,294.85
2600,0.01197231188416481,0.01197231188416481,0.0,0.0,0.0009817654705648192,319.43
2800,0.01671828143298626,0.01671828143298626,0.0,0.0,0.0009788731512783407,344.01
3000,0.012274655513465405,0.012274655513465405,0.0,0.0,0.0009757729755660607,368.58
3200,0.012174561619758606,0.012174561619758606,0.0,0.0,0.0009724663032675126,393.15
3400,0.01183357834815979,0.01183357834815979,0.0,0.0,0.0009689545847984465,417.71
3600,0.012049784883856773,0.012049784883856773,0.0,0.0,0.0009652393605146439,442.29
3800,0.016298586502671242,0.016298586502671242,0.0,0.0,0.0009613222600362674,466.87
4000,0.013374436646699905,0.013374436646699905,0.0,0.0,0.0009572050015330473,491.44
4200,0.013195227831602097,0.013195227831602097,0.0,0.0,0.0009528893909706397,516.02
4400,0.01452147588133812,0.01452147588133812,0.0,0.0,0.0009483773213184694,540.59
4600,0.01288700569421053,0.01288700569421053,0.0,0.0,0.000943670771719413,565.17
4800,0.010888556018471718,0.010888556018471718,0.0,0.0,0.0009387718066216741,589.72
5000,0.012091782875359058,0.012091782875359058,0.0,0.0,0.0009336825748732588,614.3
5200,0.012511059641838074,0.012511059641838074,0.0,0.0,0.0009284053087794135,638.89
5400,0.01399457547813654,0.01399457547813654,0.0,0.0,0.0009229423231234609,663.47
5600,0.011919407173991203,0.011919407173991203,0.0,0.0,0.0009172960141514639,688.06
5800,0.012094269506633282,0.012094269506633282,0.0,0.0,0.0009114688585211473,712.64
6000,0.011518655344843864,0.011518655344843864,0.0,0.0,0.0009054634122155626,737.21
6200,0.011652044951915741,0.011652044951915741,0.0,0.0,0.0008992823094219411,761.79
6400,0.012166629545390606,0.012166629545390606,0.0,0.0,0.0008929282613762547,786.38
6600,0.012830374762415886,0.012830374762415886,0.0,0.0,0.0008864040551739799,810.95
6800,0.011744816787540913,0.011744816787540913,0.0,0.0,0.0008797125525475843,835.54
7000,0.01295807957649231,0.01295807957649231,0.0,0.0,0.0008728566886112756,860.12
7200,0.011887017637491226,0.011887017637491226,0.0,0.0,0.0008658394705735646,884.71
7400,0.01245928555727005,0.01245928555727005,0.0,0.0,0.0008586639764182031,909.28
7600,0.013605324551463127,0.013605324551463127,0.0,0.0,0.0008513333535540821,933.88
7800,0.012053637765347958,0.012053637765347958,0.0,0.0,0.0008438508174346674,958.47
8000,0.012405590154230595,0.012405590154230595,0.0,0.0,0.0008362196501476017,983.06
8200,0.012830969877541065,0.012830969877541065,0.0,0.0,0.000828443198975069,1007.64
8400,0.012959328480064869,0.012959328480064869,0.0,0.0,0.000820524874925569,1032.22
8600,0.013059220276772976,0.013059220276772976,0.0,0.0,0.0008124681512377306,1056.79
