step,total_loss,pde_loss,bc_loss,ic_loss,lr,wall_s
100,19.95795440673828,18.057289123535156,0.019006656482815742,0.0,0.0009999389330784226,0.66
200,5.221975326538086,3.6839778423309326,0.015379974618554115,0.0,0.0009997557473810374,1.34
300,2.409358501434326,1.6728830337524414,0.007364754099398851,0.0,0.0009994504881061764,2.0
400,1.4159572124481201,1.0503106117248535,0.0036564667243510485,0.0,0.0009990232305719968,2.66
500,0.9568304419517517,0.7485005855560303,0.0020832985173910856,0.0,0.0009984740801979007,3.32
600,0.7009926438331604,0.568199872970581,0.0013279279228299856,0.0,0.0009978031724785265,3.98
700,0.539511501789093,0.4481651186943054,0.0009134639403782785,0.0,0.000997010672950316,4.64
800,0.428863525390625,0.3626258373260498,0.0006623766967095435,0.0,0.000996096777150669,5.3
900,0.3487425446510315,0.2988596558570862,0.0004988290020264685,0.0,0.0009950617105696992,5.96
1000,0.28848540782928467,0.24984526634216309,0.0003864015161525458,0.0,0.0009939057285945968,6.62
1100,0.24195453524589539,0.21135368943214417,0.00030600844183936715,0.0,0.0009926291164466159,7.28
1200,0.2053414136171341,0.18065480887889862,0.0002468660823069513,0.0,0.0009912321891107038,7.94
1300,0.1761276125907898,0.1558835804462433,0.00020244024926796556,0.0,0.0009897152912577763,8.6
1400,0.15255478024482727,0.13570240139961243,0.00016852376575116068,0.0,0.0009880787971596815,9.27
1500,0.1333431750535965,0.11911606788635254,0.00014227103383745998,0.0,0.0009863231105968519,9.93
1600,0.11753551661968231,0.1053670346736908,0.00012168479588581249,0.0,0.000984448664758669,10.59
1700,0.10440194606781006,0.09386888891458511,0.00010533060412853956,0.0,0.0009824559221366018,11.25
1800,0.09338272362947464,0.08416636288166046,9.2163601948414e-05,0.0,0.0009803453744100738,11.91
1900,0.08404490351676941,0.07590351998806,8.141383295878768e-05,0.0,0.0009781175423251554,12.57
2000,0.07605540007352829,0.068804070353508,7.251327042467892e-05,0.0,0.0009757729755660803,13.23
2100,0.07857711613178253,0.07172589004039764,6.851223588455468e-05,0.0,0.0009733122526196142,13.89
2200,0.06816012412309647,0.06192285940051079,6.237264460651204e-05,0.0,0.0009707359806323206,14.55
2300,0.060641128569841385,0.05495799332857132,5.6831348047126085e-05,0.0,0.0009680447952607636,15.21
2400,0.054649095982313156,0.04946405068039894,5.185043846722692e-05,0.0,0.0009652393605146641,15.87
2500,0.04966740682721138,0.04492584988474846,4.741557131637819e-05,0.0,0.000962320368593067,16.53
2600,0.04542335495352745,0.04107511043548584,4.3482457840582356e-05,0.0,0.0009592885397135511,17.19
2700,0.041747670620679855,0.03774857893586159,3.999092587037012e-05,0.0,0.0009561446219345261,17.85
2800,0.03852402791380882,0.03483609855175018,3.6879289837088436e-05,0.0,0.0009528893909706607,18.51
2900,0.03566920384764671,0.032260119915008545,3.409084820304997e-05,0.0,0.0009495236500014861,19.17
3000,0.03312000632286072,0.02996235154569149,3.15765428240411e-05,0.0,0.0009460482294732238,19.83
3100,0.03082839958369732,0.027898773550987244,2.929626134573482e-05,0.0,0.0009424639868938849,20.49
3200,0.028756000101566315,0.026034321635961533,2.7216792659601197e-05,0.0,0.0009387718066216949,21.15
3300,0.02687237039208412,0.02434120513498783,2.531166137487162e-05,0.0,0.0009349725996468866,21.81
