step,total_loss,pde_loss,bc_loss,ic_loss,lr,wall_s
200,0.018195757642388344,0.018195757642388344,0.0,0.0,0.0009998914383200475,24.09
400,0.018443048000335693,0.018443048000335693,0.0,0.0,0.0009995658008989348,48.19
600,0.0175603237003088,0.0175603237003088,0.0,0.0,0.0009990232305719948,72.28
800,0.016236232593655586,0.016236232593655586,0.0,0.0,0.0009982639653285043,96.35
1000,0.014597144909203053,0.014597144909203053,0.0,0.0,0.0009972883382072955,120.44
1200,0.01380645576864481,0.01380645576864481,0.0,0.0,0.0009960967771506677,144.55
1400,0.013187012635171413,0.013187012635171413,0.0,0.0,0.0009946898048166792,168.64
1600,0.014556396752595901,0.014556396752595901,0.0,0.0,0.0009930680383498996,192.74
1800,0.014844836667180061,0.014844836667180061,0.0,0.0,0.0009912321891106988,216.86
2000,0.014745235443115234,0.014745235443115234,0.0,0.0,0.0009891830623632314,240.96
2200,0.013386167585849762,0.013386167585849762,0.0,0.0,0.0009869215569222119,265.05
2400,0.016210373491048813,0.016210373491048813,0.0,0.0,0.0009844486647586602,289.16
2600,0.011510919779539108,0.011510919779539108,0.0,0.0,0.0009817654705648192,313.25
2800,0.012456421740353107,0.012456421740353107,0.0,0.0,0.0009788731512783407,337.35
3000,0.012200026772916317,0.012200026772916317,0.0,0.0,0.0009757729755660607,361.46
3200,0.01202742662280798,0.01202742662280798,0.0,0.0,0.0009724663032675126,385.67
3400,0.013668091967701912,0.013668091967701912,0.0,0.0,0.0009689545847984465,409.76
3600,0.017286881804466248,0.017286881804466248,0.0,0.0,0.0009652393605146439,433.87
3800,0.012587957084178925,0.012587957084178925,0.0,0.0,0.0009613222600362674,457.97
4000,0.011174329556524754,0.011174329556524754,0.0,0.0,0.0009572050015330473,482.05
4200,0.011757836677134037,0.011757836677134037,0.0,0.0,0.0009528893909706397,506.14
4400,0.012083589099347591,0.012083589099347591,0.0,0.0,0.0009483773213184694,530.23
4600,0.011543997563421726,0.011543997563421726,0.0,0.0,0.000943670771719413,554.31
4800,0.011570735834538937,0.011570735834538937,0.0,0.0,0.0009387718066216741,578.4
5000,0.012597109191119671,0.012597109191119671,0.0,0.0,0.0009336825748732588,602.48
5200,0.014959946274757385,0.014959946274757385,0.0,0.0,0.0009284053087794135,626.56
5400,0.01165302749723196,0.01165302749723196,0.0,0.0,0.0009229423231234609,650.65
5600,0.01132551021873951,0.01132551021873951,0.0,0.0,0.0009172960141514639,674.72
5800,0.015696384012699127,0.015696384012699127,0.0,0.0,0.0009114688585211473,698.82
6000,0.012338011525571346,0.012338011525571346,0.0,0.0,0.0009054634122155626,722.91
6200,0.012611028738319874,0.012611028738319874,0.0,0.0,0.0008992823094219411,747.02
6400,0.012620065361261368,0.012620065361261368,0.0,0.0,0.0008929282613762547,771.09
6600,0.011958153918385506,0.011958153918385506,0.0,0.0,0.0008864040551739799,795.17
6800,0.012108344584703445,0.012108344584703445,0.0,0.0,0.0008797125525475843,819.24
7000,0.012123982422053814,0.012123982422053814,0.0,0.0,0.0008728566886112756,843.33
7200,0.011407015845179558,0.011407015845179558,0.0,0.0,0.0008658394705735646,867.41
7400,0.012197740375995636,0.012197740375995636,0.0,0.0,0.0008586639764182031,891.52
7600,0.011703567579388618,0.011703567579388618,0.0,0.0,0.0008513333535540821,915.59
7800,0.012114857323467731,0.012114857323467731,0.0,0.0,0.0008438508174346674,939.69
8000,0.012816287577152252,0.012816287577152252,0.0,0.0,0.0008362196501476017,963.76
8200,0.011570405215024948,0.011570405215024948,0.0,0.0,0.000828443198975069,987.84
8400,0.01155878696590662,0.01155878696590662,0.0,0.0,0.000820524874925569,1011.93
8600,0.013975164853036404,0.013975164853036404,0.0,0.0,0.0008124681512377306,1035.98
8800,0.011662716045975685,0.011662716045975685,0.0,0.0,0.0008042765618568429,1060.06
9000,0.012044930830597878,0.012044930830597878,0.0,0.0,0.0007959536998847418,1084.12
9200,0.012036669999361038,0.012036669999361038,0.0,0.0,0.0007875032160037626,1108.28
9400,0.014849233441054821,0.014849233441054821,0.0,0.0,0.0007789288168754247,1132.37
9600,0.013352078385651112,0.013352078385651112,0.0,0.0,0.0007702342635145726,1156.47
9800,0.012459159828722477,0.012459159828722477,0.0,0.0,0.0007614233696396686,1180.58
10000,0.012869537808001041,0.012869537808001041,0.0,0.0,0.0007524999999999692,1204.69
10200,0.011873985640704632,0.011873985640704632,0.0,0.0,0.0007434680686803184,1228.76
10400,0.011845380999147892,0.011845380999147892,0.0,0.0,0.0007343315373843013,1252.82
10600,0.012783663347363472,0.012783663347363472,0.0,0.0,0.0007250944136965093,1276.88
10800,0.01162018720060587,0.01162018720060587,0.0,0.0,0.0007157607493246814,1300.96
11000,0.01437237299978733,0.01437237299978733,0.0,0.0,0.0007063346383224922,1325.04
11200,0.012002957053482533,0.012002957053482533,0.0,0.0,0.0006968202152937628,1349.12
