step,total_loss,pde_loss,bc_loss,ic_loss,lr,wall_s
100,37.62076187133789,36.07868957519531,0.015420719049870968,0.0,0.0009999389330784226,0.79
200,8.904485702514648,7.0942864418029785,0.018101990222930908,0.0,0.0009997557473810374,1.47
300,3.877316951751709,2.7536935806274414,0.011236232705414295,0.0,0.0009994504881061764,2.14
400,2.217308521270752,1.6280970573425293,0.0058921147137880325,0.0,0.0009990232305719968,2.81
500,1.447201132774353,1.1305620670318604,0.003166390582919121,0.0,0.0009984740801979007,3.48
600,1.0369206666946411,0.8469841480255127,0.0018993651028722525,0.0,0.0009978031724785265,4.15
700,0.7920831441879272,0.661795973777771,0.0013028713874518871,0.0,0.000997010672950316,4.82
800,0.6315173506736755,0.5319154858589172,0.0009960186434909701,0.0,0.000996096777150669,5.48
900,0.5182510614395142,0.43671715259552,0.000815338920801878,0.0,0.0009950617105696992,6.15
1000,0.43392348289489746,0.364607036113739,0.0006931645330041647,0.0,0.0009939057285945968,6.82
1100,0.3686373233795166,0.3085246682167053,0.0006011266959831119,0.0,0.0009926291164466159,7.49
1200,0.3166366517543793,0.26395878195762634,0.0005267788073979318,0.0,0.0009912321891107038,8.16
1300,0.27434590458869934,0.22791969776153564,0.0004642621788661927,0.0,0.0009897152912577763,8.83
1400,0.23941391706466675,0.1983594000339508,0.000410545093473047,0.0,0.0009880787971596815,9.5
1500,0.21021345257759094,0.1738273650407791,0.00036386080319061875,0.0,0.0009863231105968519,10.17
1600,0.18557517230510712,0.1532694399356842,0.0003230573784094304,0.0,0.000984448664758669,10.83
1700,0.16462573409080505,0.13589613139629364,0.00028729598852805793,0.0,0.0009824559221366018,11.49
1800,0.146696075797081,0.12110386043787003,0.00025592217571102083,0.0,0.0009803453744100738,12.16
1900,0.1312614530324936,0.10842201113700867,0.00022839436132926494,0.0,0.0009781175423251554,12.82
2000,0.11790473014116287,0.09747950732707977,0.00020425222464837134,0.0,0.0009757729755660803,13.48
2100,0.1264091432094574,0.10784231126308441,0.00018566830840427428,0.0,0.0009733122526196142,14.15
2200,0.10806362330913544,0.09156070649623871,0.00016502916696481407,0.0,0.0009707359806323206,14.82
2300,0.09472601860761642,0.07996095716953278,0.00014765058585908264,0.0,0.0009680447952607636,15.49
2400,0.08414603024721146,0.07087599486112595,0.00013270032650325447,0.0,0.0009652393605146641,16.16
2500,0.07541642338037491,0.06344518065452576,0.00011971243657171726,0.0,0.000962320368593067,16.83
2600,0.06804588437080383,0.057207778096199036,0.00010838104208232835,0.0,0.0009592885397135511,17.5
2700,0.06172821298241615,0.05188082903623581,9.847382898442447e-05,0.0,0.0009561446219345261,18.17
2800,0.05625233054161072,0.04727283865213394,8.979489939520136e-05,0.0,0.0009528893909706607,18.84
2900,0.05146678164601326,0.043249472975730896,8.217309368774295e-05,0.0,0.0009495236500014861,19.5
3000,0.04725531116127968,0.03970931097865105,7.546001143055037e-05,0.0,0.0009460482294732238,20.17
3100,0.043527714908123016,0.03657516837120056,6.952547118999064e-05,0.0,0.0009424639868938849,20.84
3200,0.040211021900177,0.033785413950681686,6.425606261473149e-05,0.0,0.0009387718066216949,21.51
3300,0.037246719002723694,0.031291231513023376,5.955485539743677e-05,0.0,0.0009349725996468866,22.18
3400,0.03458619862794876,0.02905232459306717,5.5338747188216075e-05,0.0,0.000931067303366934,22.85
3500,0.0321885421872139,0.027034923434257507,5.153618985787034e-05,0.0,0.0009270568813552582,23.52
3600,0.030020251870155334,0.025211501866579056,4.80874914501328e-05,0.0,0.0009229423231234799,24.18
3700,0.028052059933543205,0.023557834327220917,4.494225504458882e-05,0.0,0.000918724643877276,24.85
3800,0.026259876787662506,0.02205405943095684,4.205817822366953e-05,0.0,0.0009144048842658908,25.51
3900,0.024623284116387367,0.020683176815509796,3.9401067624567077e-05,0.0,0.0009099841101253696,26.17
4000,0.02312362566590309,0.019429467618465424,3.694157931022346e-05,0.0,0.0009054634122155817,26.83
4100,0.02668727934360504,0.023169375956058502,3.5179029509890825e-05,0.0,0.0009008439059510924,27.5
4200,0.22557717561721802,0.22178199887275696,3.7951751437503844e-05,0.0,0.0008961267311259493,28.17
4300,0.021783456206321716,0.018710680305957794,3.072775871260092e-05,0.0,0.0008913130516324556,28.84
4400,0.020169921219348907,0.017288153991103172,2.881766704376787e-05,0.0,0.0008864040551739975,29.51
4500,0.02819681540131569,0.025459326803684235,2.7374895580578595e-05,0.0,0.0008814009529719979,30.18
4600,0.017726201564073563,0.015170363709330559,2.5558378183632158e-05,0.0,0.0008763049794670604,30.84
4700,0.0447867214679718,0.042241375893354416,2.5453460693825036e-05,0.0,0.0008711173920143944,31.51
4800,0.015588527545332909,0.013312636874616146,2.2758906197850592e-05,0.0,0.0008658394705735819,32.18
4900,0.01470189355313778,0.012546740472316742,2.1551535610342398e-05,0.0,0.0008604725173927617,32.85
5000,0.0218672938644886,0.019787471741437912,2.0798212062800303e-05,0.0,0.0008550178566873241,33.52
5100,0.013319117948412895,0.011385870166122913,1.9332481315359473e-05,0.0,0.0008494768343131789,34.19
5200,0.019347798079252243,0.01745646819472313,1.891328975034412e-05,0.0,0.000843850817434684,34.86
5300,0.012114192359149456,0.01037257257848978,1.7416201444575563e-05,0.0,0.0008381411941873207,35.53
5400,0.011437882669270039,0.009761815890669823,1.676066494837869e-05,0.0,0.0008323493733351911,36.2
5500,0.18053767085075378,0.17846761643886566,2.0700510503957048e-05,0.0,0.0008264767839234247,36.86
5600,0.010532695800065994,0.009015189483761787,1.5175067346717697e-05,0.0,0.0008205248749255851,37.53
5700,0.010121019557118416,0.008686001412570477,1.4350182027556002e-05,0.0,0.0008144951148861579,38.19
5800,0.009477585554122925,0.008111280389130116,1.3663046956935432e-05,0.0,0.0008083889915582079,38.86
5900,0.010162233375012875,0.00883316807448864,1.3290655260789208e-05,0.0,0.0008022080115362974,39.52
6000,0.1574493944644928,0.15595394372940063,1.4954551261325832e-05,0.0,0.0007959536998847592,40.18
