step,total_loss,pde_loss,bc_loss,ic_loss,lr,wall_s
200,0.021324461326003075,0.019437210634350777,9.20617749216035e-05,9.666326513979584e-05,0.0009998914383200475,24.53
400,0.01886547915637493,0.01742475852370262,6.316988583421335e-05,8.09020857559517e-05,0.0009995658008989348,49.07
600,0.016163960099220276,0.014829624444246292,3.689841105369851e-05,9.653517190599814e-05,0.0009990232305719948,73.6
800,0.014575382694602013,0.01369797345250845,3.32411436829716e-05,5.449980380944908e-05,0.0009982639653285043,98.15
1000,0.019029902294278145,0.016970843076705933,0.00011283472849754617,9.307108848588541e-05,0.0009972883382072955,122.7
1200,0.014282613061368465,0.01301566231995821,4.234762673149817e-05,8.434746996499598e-05,0.0009960967771506677,147.25
1400,0.013048287481069565,0.011980368755757809,2.9599426852655597e-05,7.719243876636028e-05,0.0009946898048166792,171.75
1600,0.016627805307507515,0.015043152496218681,1.3329692592378706e-05,0.0001451356802135706,0.0009930680383498996,196.28
1800,0.0132676362991333,0.011617515236139297,2.7563450203160755e-05,0.0001374486746499315,0.0009912321891106988,220.8
2000,0.01913004368543625,0.016989007592201233,1.4597372683056165e-05,0.00019950629211962223,0.0009891830623632314,245.35
2200,0.01734818145632744,0.01304245088249445,1.6586611309321597e-05,0.00041398656321689487,0.0009869215569222119,269.88
2400,0.02282603085041046,0.014313078485429287,1.8556816939963028e-05,0.0008327383548021317,0.0009844486647586602,294.39
2600,0.02925102785229683,0.023897511884570122,1.427866482117679e-05,0.0005210730014368892,0.0009817654705648192,318.92
2800,0.023977037519216537,0.014343403279781342,7.444188668159768e-05,0.0008889215532690287,0.0009788731512783407,343.44
3000,0.020662136375904083,0.015150637365877628,1.4682954315503594e-05,0.0005364668322727084,0.0009757729755660607,367.98
3200,0.015902072191238403,0.012079425156116486,1.608990532986354e-05,0.00036617484875023365,0.0009724663032675126,392.52
3400,0.020808245986700058,0.011368202045559883,8.890256140148267e-05,0.0008551017381250858,0.0009689545847984465,417.09
3600,0.04204043000936508,0.02100459486246109,4.40626208728645e-05,0.002059520687907934,0.0009652393605146439,441.62
3800,0.038857776671648026,0.01858356036245823,1.4339072549773846e-05,0.00201308261603117,0.0009613222600362674,466.18
4000,0.03121217153966427,0.02193877473473549,7.478705811081454e-05,0.0008525525918230414,0.0009572050015330473,490.74
4200,0.025858668610453606,0.017645912244915962,2.7592972401180305e-05,0.0007936826441437006,0.0009528893909706397,515.29
4400,0.017359739169478416,0.012155790813267231,7.420509064104408e-05,0.00044618977699428797,0.0009483773213184694,539.84
4600,0.015310617163777351,0.011319569312036037,2.8924587240908295e-05,0.0003701802925206721,0.000943670771719413,564.38
4800,0.016336457803845406,0.011439181864261627,0.00013138848589733243,0.0003583391080610454,0.0009387718066216741,588.93
5000,0.014118324033915997,0.011365166865289211,3.355354056111537e-05,0.0002417622017674148,0.0009336825748732588,613.47
5200,0.014438253827393055,0.012421255931258202,0.00013063961523585021,7.10602180333808e-05,0.0009284053087794135,638.02
5400,0.013179213739931583,0.011774755083024502,5.062415948486887e-05,8.982171129900962e-05,0.0009229423231234609,662.55
5600,0.012207970023155212,0.011158065870404243,5.503070497070439e-05,4.995970812160522e-05,0.0009172960141514639,687.1
5800,0.014454221352934837,0.011713250540196896,2.346406108699739e-05,0.00025063304929062724,0.0009114688585211473,711.65
6000,0.012594345957040787,0.011962447315454483,3.2835905585670844e-05,3.0353910915437154e-05,0.0009054634122155626,736.19
6200,0.013176740147173405,0.012256041169166565,3.025824662472587e-05,6.181173375807703e-05,0.0008992823094219411,760.79
6400,0.012349235825240612,0.011296907439827919,3.201669460395351e-05,7.321614248212427e-05,0.0008929282613762547,785.31
6600,0.012828027829527855,0.011259135790169239,3.7191803130554035e-05,0.00011969740444328636,0.0008864040551739799,809.86
6800,0.01348686683923006,0.011709487996995449,3.0336881536641158e-05,0.00014740094775334,0.0008797125525475843,834.41
7000,0.012360856868326664,0.011066305451095104,9.339834650745615e-05,3.605676465667784e-05,0.0008728566886112756,858.95
7200,0.015088576823472977,0.011249655857682228,2.9293923944351263e-05,0.0003545981307979673,0.0008658394705735646,883.49
7400,0.013774117454886436,0.012234417721629143,2.4311564629897475e-05,0.0001296584669034928,0.0008586639764182031,908.0
7600,0.013892175629734993,0.011127183213829994,2.651131580932997e-05,0.00024998787557706237,0.0008513333535540821,932.53
7800,0.018376678228378296,0.011300184763967991,0.00016484457592014223,0.0005428047152236104,0.0008438508174346674,957.06
8000,0.014640230685472488,0.012017564848065376,8.20654458948411e-05,0.00018020111019723117,0.0008362196501476017,981.63
8200,0.012864885851740837,0.011357331648468971,4.815401553059928e-05,0.00010260139242745936,0.000828443198975069,1006.17
8400,0.013737737201154232,0.011289950460195541,1.347992929368047e-05,0.000231298734433949,0.000820524874925569,1030.71
8600,0.012163914740085602,0.011367975734174252,4.9494014092488214e-05,3.0099843570496887e-05,0.0008124681512377306,1055.25
8800,0.013529791496694088,0.01158195361495018,0.00013091787695884705,6.386591121554375e-05,0.0008042765618568429,1079.78
9000,0.013125941157341003,0.011441735550761223,1.747907117533032e-05,0.00015094145783223212,0.0007959536998847418,1104.34
9200,0.014064379036426544,0.012761401943862438,3.372269566170871e-05,9.65750077739358e-05,0.0007875032160037626,1128.88
